gene_name	norm_DE
ZNF566	3.107116029071997e-5
EPB41L3	3.1069956851912594e-5
PTP4A2	3.1069956851912594e-5
ANKRD45	3.106335207534973e-5
PTPN3	3.1051131634627804e-5
HDGF	3.104132750695717e-5
PRSS16	3.1038849594087766e-5
NAA80	3.1036232590692094e-5
CNBP	3.1023165526228376e-5
RPL30	3.1019525833679193e-5
DUOX2	3.097227315959979e-5
MYL2	3.0970895850959844e-5
NUDT22	3.0970895850959844e-5
ARID1A	3.096193483637225e-5
TOPBP1	3.096193483637225e-5
YBX2	3.096078225672555e-5
TMEM127	3.096078225672555e-5
FAM98B	3.095839388824666e-5
ATAD3C	3.095125735562623e-5
KCNMA1	3.0950665067202706e-5
TMPRSS11B	3.094368443295533e-5
GPR4	3.094246032194181e-5
RAB1B	3.0942156424520434e-5
PARG	3.092819349536089e-5
IGFLR1	3.0927876871356854e-5
IL27RA	3.0906192527181425e-5
AC090360.1	3.087845291491411e-5
EIF3B	3.0866843522255035e-5
BCAP31	3.085080567799733e-5
CDC16	3.084582218965538e-5
HARS1	3.084582218965538e-5
GOLGA6A	3.083727838405949e-5
BAALC	3.0836023493292605e-5
UBL4A	3.083553310461782e-5
RNF121	3.082896261219271e-5
FAM126A	3.0813286489387055e-5
WFDC10B	3.081088970436676e-5
SCAI	3.081046031632331e-5
NAV2	3.0805727479698e-5
CARD19	3.080505296765037e-5
HSD11B1	3.080169467021117e-5
SKAP2	3.079878141172013e-5
SNRPF	3.079677666355478e-5
SATL1	3.078317217034958e-5
HEXB	3.077796302773051e-5
CHML	3.077725751923854e-5
IL18BP	3.077540747403985e-5
WNT10A	3.076988660018811e-5
DVL2	3.07682788197672e-5
SLC14A2	3.07682788197672e-5
UBAC1	3.0747727010743526e-5
CCDC142	3.0747727010743526e-5
NEPRO	3.074529101005359e-5
MAD2L2	3.074449377760025e-5
CAMSAP1	3.0741951434585755e-5
PCGF2	3.0741951434585755e-5
ACOT4	3.072376289464407e-5
TPM3	3.071801396900676e-5
TRAPPC9	3.0717408619574454e-5
GCNT7	3.070958681040856e-5
WDR44	3.0702881627452566e-5
ALAS1	3.068032810154294e-5
TUBAL3	3.063090283178322e-5
CTTNBP2	3.0596890756462294e-5
PGAP6	3.0596890756462294e-5
POLR1C	3.0596890756462294e-5
HCFC1	3.0596890756462294e-5
IFI30	3.0596890756462294e-5
GGA1	3.0589044665237676e-5
RPP40	3.0589044665237676e-5
SNRPA1	3.0589044665237676e-5
AGPAT3	3.0589044665237676e-5
IL12A	3.0589044665237676e-5
SPTSSB	3.0589044665237676e-5
DDX43	3.058884175810076e-5
XYLT1	3.056822973105145e-5
SEC16B	3.056822973105145e-5
EIF2B5	3.056480469094044e-5
H2AC18	3.056480469094044e-5
RCL1	3.056340549339287e-5
EEA1	3.055949233330245e-5
RGCC	3.053810327243592e-5
DGKQ	3.05228030313509e-5
ADRB3	3.0508195624617298e-5
SAGE1	3.0503621287876207e-5
BLMH	3.049167744742671e-5
RAB40A	3.049167744742671e-5
ZNF462	3.0488466582049784e-5
WNK2	3.048033518508375e-5
SLC10A7	3.047927726540023e-5
SLC25A24	3.0469579504045973e-5
CXCL6	3.0469579504045973e-5
ZNF780B	3.0469579504045973e-5
TBCK	3.0469579504045973e-5
RELA	3.0469579504045973e-5
REV1	3.0461603961590513e-5
NHSL2	3.044279073976022e-5
IL4	3.0441757060745926e-5
CSTF2T	3.0429099068082618e-5
FAM83E	3.040577178721067e-5
XPNPEP3	3.040577178721067e-5
SLC41A2	3.0380754435261947e-5
TTC22	3.0370729188874974e-5
NRF1	3.0364813212315893e-5
JUN	3.0351412602369142e-5
STOX2	3.034155940982975e-5
FAM222B	3.032417863201569e-5
TOX3	3.0322358430359593e-5
ITPRIP	3.0311516328045445e-5
KCNE5	3.0286136589675417e-5
LDHAL6B	3.0280824287601183e-5
GNRHR	3.0277221778104424e-5
ERP27	3.0255218620176555e-5
FAM184B	3.0253919006709565e-5
MIEF2	3.0240114986850084e-5
MTLN	3.0237094521910737e-5
PTGES3	3.0236940661114255e-5
MXD4	3.0233031296600257e-5
TPM2	3.0233031296600257e-5
KCNJ5	3.023263928233938e-5
PAQR8	3.0223227174082028e-5
TLR7	3.0223227174082028e-5
PHYHIPL	3.0206195547982895e-5
CCSER1	3.019977680875185e-5
GPRASP1	3.0199336343074787e-5
EXOSC3	3.0195506917138336e-5
TASOR2	3.0195506917138336e-5
RCC2	3.015474986826999e-5
SHROOM2	3.0144357812248294e-5
RMND5A	3.0139489570630157e-5
CHST15	3.0139489570630157e-5
C2orf72	3.0139489570630157e-5
CAVIN3	3.0133180567052102e-5
C3orf20	3.0132622700971098e-5
GALNT2	3.0132622700971098e-5
MCM7	3.0132622700971098e-5
IFI27L2	3.0132448327932835e-5
OSBPL7	3.0127600337576253e-5
OR1K1	3.0127600337576253e-5
CHCHD10	3.0114685326686222e-5
TRMT1L	3.0093053377373178e-5
ATG2B	3.008845111069383e-5
GPRC5B	3.0083357601556744e-5
NTRK1	3.0083357601556744e-5
TCERG1L	3.006594274786672e-5
MYF6	3.0055578410309096e-5
IDH3G	3.0043190056589143e-5
CLASRP	3.0043190056589143e-5
IL17RA	3.0043190056589143e-5
MS4A4A	3.0030188753131888e-5
TAFA4	3.0030188753131888e-5
SERINC2	3.0030188753131888e-5
SRSF4	3.0015396232314317e-5
LSMEM2	3.0015396232314317e-5
C16orf72	3.00013214529663e-5
ZNF580	2.9993229492767745e-5
MCRIP1	2.9991754010288036e-5
GTF2A2	2.9983849015064013e-5
TAF1	2.996908147651794e-5
RTN4R	2.9959504766879037e-5
HOXA1	2.9959504766879037e-5
LYAR	2.9945010232533078e-5
ROCK2	2.9940329299605248e-5
LSM1	2.9904198173665283e-5
PLP1	2.9903404353101236e-5
PPCS	2.9903404353101236e-5
LRCOL1	2.9903404353101236e-5
DNAJA2	2.9869850264248347e-5
ANKRD34A	2.9864413635665833e-5
NDUFB9	2.985362968331242e-5
CPA3	2.983714363803681e-5
CAV1	2.982921896869845e-5
MRPL27	2.982921896869845e-5
REPS2	2.982921896869845e-5
UBE2N	2.9826038542852854e-5
FAM83G	2.9826038542852854e-5
CORO7	2.9826038542852854e-5
H2BU1	2.982154499993859e-5
C3orf38	2.9807635753558404e-5
RBFOX1	2.9787694496205456e-5
ZCWPW1	2.9787694496205456e-5
FDFT1	2.9787694496205456e-5
DDX27	2.9787694496205456e-5
TMSB15B	2.9787694496205456e-5
CGGBP1	2.9787694496205456e-5
TBC1D3K	2.9787694496205456e-5
MED27	2.97854252098786e-5
PLXND1	2.9779586505903537e-5
TRIM22	2.977790446647609e-5
SNRNP25	2.9772910114874884e-5
NDUFA3	2.9772910114874884e-5
CEP83	2.9772910114874884e-5
TDRD12	2.9772910114874884e-5
MED20	2.9764123006822266e-5
DDX60L	2.9757517509603858e-5
DNAAF6	2.975454508810733e-5
DCPS	2.975454508810733e-5
R3HCC1L	2.975454508810733e-5
BUD13	2.9746121545964828e-5
CAMK2B	2.9744602559610926e-5
KCTD2	2.9744602559610926e-5
ABCD2	2.9730972313206818e-5
GABPB2	2.9724058680794685e-5
EDDM13	2.9724058680794685e-5
MBD2	2.9719308590851058e-5
CTPS2	2.9719075537481334e-5
AC008758.6	2.97139986153831e-5
GADD45A	2.969394264037591e-5
AKAP9	2.969394264037591e-5
RNF34	2.969394264037591e-5
HIF1AN	2.969366799172895e-5
PLD1	2.9684050769549842e-5
ERCC6L	2.9684050769549842e-5
PTGFRN	2.9681054551497206e-5
TADA3	2.967743466924076e-5
ZFAND2A	2.967743466924076e-5
ZNF429	2.967743466924076e-5
TRIL	2.967743466924076e-5
SLU7	2.9666897895187364e-5
XXYLT1	2.9666897895187364e-5
PKHD1L1	2.9666897895187364e-5
TAF1D	2.963181513707453e-5
FBXO4	2.9630869223901206e-5
AKT3	2.9625430382941327e-5
ZDHHC14	2.9619006225079922e-5
HOXC12	2.9616712043263638e-5
TMEM160	2.9616712043263638e-5
FLNB	2.9616712043263638e-5
CDCA5	2.9614960500545288e-5
NIM1K	2.9594588014430494e-5
MOAP1	2.9592508523839168e-5
IFRD2	2.9589010050000556e-5
CXCR6	2.958412613304511e-5
LETM1	2.955633927495495e-5
THAP2	2.955633927495495e-5
BRD7	2.9553620982278396e-5
HOXA4	2.9553620982278396e-5
CBS	2.9542930748599987e-5
LRRN3	2.954140199448718e-5
CA14	2.953500286849229e-5
ZNF716	2.953500286849229e-5
ZNF763	2.953500286849229e-5
LTF	2.9534177416943653e-5
BTN3A1	2.9528804185220073e-5
AK4	2.9525070127377717e-5
DDX21	2.9525070127377717e-5
NDUFV3	2.9520526282703634e-5
MAF	2.9520526282703634e-5
TOMM20L	2.9520526282703634e-5
CSK	2.9514970613463547e-5
NHSL1	2.9514970613463547e-5
ACAD10	2.950762546000639e-5
PELI2	2.950762546000639e-5
UEVLD	2.950762546000639e-5
POTEI	2.950762546000639e-5
SLFN14	2.9500073146326248e-5
ADAM20	2.9495294240174328e-5
PLEKHB2	2.948925106897146e-5
HPCAL4	2.948925106897146e-5
CCER2	2.9482344104824353e-5
KATNAL1	2.9458780585287127e-5
KNOP1	2.9458780585287127e-5
NRCAM	2.9452846102586657e-5
SLC7A4	2.9452846102586657e-5
SYT11	2.9452846102586657e-5
MORC2	2.9452846102586657e-5
WDR20	2.9452846102586657e-5
SIVA1	2.9452846102586657e-5
SLC1A2	2.943778461216308e-5
ANKRD36C	2.943778461216308e-5
ZNF561	2.942558655992043e-5
MATN3	2.93984602435314e-5
OPA3	2.939215520879805e-5
ACTC1	2.937406685812587e-5
EFHD2	2.9371552403285404e-5
ATCAY	2.9368456046409465e-5
C21orf58	2.9350934512901882e-5
THEMIS2	2.9348970021517663e-5
FOXC2	2.9348675848627918e-5
HOOK2	2.9347281066795792e-5
SIM2	2.9347281066795792e-5
BTBD7	2.933610549348229e-5
TLL1	2.933610549348229e-5
FAM3A	2.9306657436784554e-5
MINDY1	2.9293505150254033e-5
CWC27	2.92897077238246e-5
PRKAG1	2.9266816364731106e-5
CYLC2	2.926332184714515e-5
ESRRA	2.9261439404046084e-5
DHRS12	2.9236421551098227e-5
BMP5	2.9236421551098227e-5
CCNB3	2.9236421551098227e-5
ENTHD1	2.9236421551098227e-5
TANGO2	2.9236421551098227e-5
NOL8	2.9236421551098227e-5
AWAT1	2.9236421551098227e-5
APBB3	2.9227657970225372e-5
NOXA1	2.922563710253233e-5
AGGF1	2.92200244460379e-5
CCDC116	2.92163874799023e-5
WDR88	2.920659810417638e-5
TFAP2E	2.917921174802114e-5
RPA4	2.917921174802114e-5
LRRC39	2.9159949175450558e-5
YWHAH	2.9155905687084355e-5
ABITRAM	2.9153221637480975e-5
LRRC36	2.9153221637480975e-5
CCSAP	2.9133575951048146e-5
LETM2	2.91306135420627e-5
TIMM10	2.9115857259846885e-5
OSBP2	2.9112528004902816e-5
H2BW2	2.9105597815654378e-5
TSTD3	2.9105597815654378e-5
FAM186B	2.9100722274194154e-5
CNTLN	2.9093963830347586e-5
INTS7	2.9093963830347586e-5
ARHGEF10	2.908788093359137e-5
ZFHX4	2.9082933911400508e-5
MAN2B2	2.907295558827006e-5
PMFBP1	2.907295558827006e-5
TBC1D22A	2.906455709407208e-5
ERGIC2	2.9034413630462198e-5
PEX11A	2.901476687715054e-5
UBA1	2.8992083451162856e-5
POGLUT1	2.8992083451162856e-5
OR6C75	2.8992083451162856e-5
TRAPPC2B	2.8989686923283574e-5
PRKAR2A	2.898939280955247e-5
CLDN10	2.89878131446159e-5
DAXX	2.89878131446159e-5
ZNF41	2.8984779120251875e-5
OTULIN	2.8984779120251875e-5
PPFIA1	2.8967466804382653e-5
GMIP	2.8961057709319338e-5
B4GAT1	2.895195507101488e-5
NFYC	2.8950260700910155e-5
SPATA5L1	2.893070856158301e-5
PCDH1	2.892856660562318e-5
RPEL1	2.8922038102915105e-5
TECTB	2.89213213461369e-5
PANK4	2.89213213461369e-5
ZIC4	2.89213213461369e-5
FBXO25	2.89043750193139e-5
SPRY2	2.889616642745838e-5
PRPF40A	2.889616642745838e-5
ZFP2	2.889616642745838e-5
TIPARP	2.8890753768070397e-5
CYB561D1	2.8890753768070397e-5
ACTA1	2.888183307571511e-5
ATF3	2.8847469604860095e-5
TMEM141	2.884352633382365e-5
TMDD1	2.884352633382365e-5
PNPLA3	2.8842428800855472e-5
MPST	2.883673792206428e-5
CACTIN	2.882274163722507e-5
CDKN2AIPNL	2.8814670506648222e-5
KCNJ10	2.8814351889604185e-5
PPIAL4A	2.8814351889604185e-5
TBC1D3D	2.8800547824110872e-5
ANKEF1	2.8788331400805885e-5
CD59	2.8785396412903174e-5
ZNF213	2.8785396412903174e-5
LRRC42	2.8785396412903174e-5
RPL5	2.8785396412903174e-5
PC	2.8785396412903174e-5
CEACAM20	2.8785396412903174e-5
SAMHD1	2.875366764730296e-5
ZNF239	2.8738029395698974e-5
OXLD1	2.871290568786352e-5
SIRPG	2.867586357497728e-5
NDRG4	2.867586357497728e-5
DHCR7	2.867586357497728e-5
RABL6	2.867586357497728e-5
SMIM11A	2.867586357497728e-5
RMC1	2.8673700738433934e-5
G6PC	2.865583086174403e-5
ZNF235	2.865583086174403e-5
LEP	2.865583086174403e-5
SLC29A4	2.8650597538483542e-5
PPP3R2	2.8628225066842334e-5
TMEM259	2.862490361272811e-5
ALS2	2.861197400827244e-5
PDPN	2.8591340738292028e-5
SHCBP1	2.8591340738292028e-5
SLFN11	2.8591340738292028e-5
QRICH1	2.8591340738292028e-5
SRA1	2.8591340738292028e-5
OR2I1P	2.8591340738292028e-5
PRAF2	2.8591340738292028e-5
CALHM6	2.856527205393786e-5
RNF4	2.8559259359905686e-5
FNDC1	2.8556467884231168e-5
TMEM262	2.8537704210408517e-5
MYCT1	2.8489347565164747e-5
SDF4	2.8487125615684433e-5
DUSP3	2.8465533081412244e-5
MAP6D1	2.846321314396644e-5
MED28	2.8456936331531986e-5
GAB4	2.8456936331531986e-5
NCAPH	2.845227182974199e-5
SRSF6	2.8446132658987716e-5
RPTOR	2.8446132658987716e-5
ZMAT2	2.8446132658987716e-5
TAOK1	2.8446132658987716e-5
CERS1	2.8446132658987716e-5
KRT80	2.844586082331111e-5
CRYBB3	2.842987836166284e-5
ESM1	2.842987836166284e-5
SFTPC	2.842987836166284e-5
REEP5	2.841643129876089e-5
ZNF784	2.841643129876089e-5
MYO1H	2.8396440368240056e-5
RGL4	2.8392175244123705e-5
BAX	2.8379579037156287e-5
COL11A1	2.8377997555725987e-5
SUMO3	2.8368262971404726e-5
XKR5	2.8359421893535933e-5
G6PC3	2.8352102153040908e-5
JAK3	2.834662482982535e-5
TMEM45B	2.834662482982535e-5
SLC26A7	2.8341689741470277e-5
RBM39	2.8338306836561e-5
ATP1A2	2.83371291415967e-5
FBLIM1	2.83371291415967e-5
PLEKHS1	2.833047723071556e-5
PNPLA1	2.833047723071556e-5
CDK15	2.8321474718111133e-5
B4GALT5	2.8321474718111133e-5
DIAPH2	2.8314933457834914e-5
ATP2B3	2.831354967470537e-5
CDK2AP1	2.8306283347908253e-5
NPC1	2.8306283347908253e-5
CAV3	2.8306283347908253e-5
AC008750.7	2.8299433233436746e-05
RNF175	2.8279766187537404e-5
CFAP100	2.82716530876418e-5
SEPHS2	2.8268239663362697e-5
WASHC3	2.8256411806653023e-5
C1orf159	2.8256411806653023e-5
CDK5RAP3	2.824986511012219e-5
ADGRB1	2.824986511012219e-5
IL27	2.824986511012219e-5
OGG1	2.8249829627389384e-5
NFE2	2.8249829627389384e-5
ATXN7L1	2.8249829627389384e-5
CDC42EP2	2.8249829627389384e-5
CXCL13	2.8249829627389384e-5
SEMA3E	2.8249829627389384e-5
PPM1D	2.8249829627389384e-5
USP17L7	2.8249829627389384e-5
ST7L	2.8242463529376407e-5
ADPRH	2.8230331365084097e-5
DHRS13	2.8230331365084097e-5
GIMAP1	2.8230331365084097e-5
RHEX	2.82130607928638e-5
AP001453.3	2.820812059189006e-5
FITM1	2.819070634494553e-5
SCAF4	2.819070634494553e-5
TOR1AIP2	2.818738661574834e-5
UNC5C	2.818738661574834e-5
VPS4B	2.8175809855955352e-5
FCGRT	2.8161815999411697e-5
APOM	2.8152978122067923e-5
ZNF737	2.8152978122067923e-5
AL021997.2	2.81294610855695e-5
GPR65	2.8126959239858943e-5
HAS2	2.8126494262873676e-5
DMXL1	2.8126494262873676e-5
AP3M1	2.8126494262873676e-5
MRPL32	2.8105326921462357e-5
C11orf91	2.809922892454473e-5
PTPRN	2.8096898244284136e-5
SPX	2.809230992566454e-5
FAM3C	2.8090676906457556e-5
SPCS1	2.8085737743006265e-5
ZFR	2.8081894136296546e-5
PRELID2	2.8081894136296546e-5
LCA5L	2.8068256772951357e-5
ZNF541	2.806669636142644e-5
KCNE1B	2.806669636142644e-5
BTBD19	2.8047610696688922e-5
H4C9	2.8047610696688922e-5
LPIN2	2.804560440439706e-5
SPRED3	2.804043436429783e-5
TUBA1A	2.801484768188262e-5
RNFT1	2.8004450645098408e-5
DNMT1	2.799673248046106e-5
BTNL2	2.799673248046106e-5
PKD1L3	2.7995358891040098e-5
ODF3B	2.7991475670700525e-5
FAM221A	2.798856708230481e-5
ASB14	2.798595566667798e-5
GRN	2.7980787283859022e-5
SEC61B	2.7980787283859022e-5
MYBPH	2.7980787283859022e-5
PLA2G4B	2.7980787283859022e-5
LRRC27	2.797735366328089e-5
IFNGR2	2.797735366328089e-5
LHFPL3	2.797735366328089e-5
JAKMIP3	2.797735366328089e-5
ZNF433	2.797735366328089e-5
ING3	2.7967858853773265e-5
MTSS1	2.7967858853773265e-5
HOXA2	2.7949583004435435e-5
AL365205.1	2.7949583004435435e-5
ARHGDIA	2.794308146909613e-5
SPATA31E1	2.793115448116589e-5
CCZ1B	2.7910501330119635e-5
PFAS	2.7905866405392896e-5
C1QTNF3	2.7902232945740037e-5
LHFPL4	2.7880542872923712e-5
TJP1	2.7878156532537613e-5
TNFSF18	2.7878156532537613e-5
PPP1R2	2.7871205094171777e-5
TIMM21	2.7871095951880977e-5
TUSC2	2.7871095951880977e-5
RNF112	2.7871095951880977e-5
MYCBPAP	2.7871095951880977e-5
THUMPD2	2.7871095951880977e-5
CAPS2	2.7871095951880977e-5
RNLS	2.7871095951880977e-5
RNASEK	2.7871095951880977e-5
FUCA2	2.7864332342645055e-5
SLC22A18AS	2.7818595064072094e-5
KPNA1	2.7814202976977736e-5
RLIM	2.7814202976977736e-5
PSMB8	2.7814202976977736e-5
CRLF3	2.779576580162638e-5
FPR3	2.779576580162638e-5
CRYAB	2.7782164885823276e-5
PYROXD1	2.7782164885823276e-5
ZBTB7A	2.7782164885823276e-5
PLK2	2.7774639068613565e-5
DHODH	2.7752908120109067e-5
ZNF736	2.77513859128842e-5
LSR	2.774132474290109e-5
EIF2B2	2.7740750612416564e-5
RSBN1	2.7737143832495904e-5
CALU	2.7737143832495904e-5
KIR3DL2	2.772931960626493e-5
SERPINE1	2.7707528789805303e-5
FBXL4	2.7707528789805303e-5
CRY2	2.7707528789805303e-5
RAB22A	2.7707528789805303e-5
EIF3H	2.7707528789805303e-5
TMEM240	2.7707528789805303e-5
AC009690.1	2.7707528789805303e-5
CUL1	2.7705194881326385e-5
RGPD1	2.769705463093603e-5
PGRMC2	2.7689007141310284e-5
KLHL18	2.7688235174510223e-5
LASP1	2.7649797978615476e-5
MFSD14A	2.7622865696648512e-5
AP3S1	2.7584156807685193e-5
EML1	2.7580036940708813e-5
FTL	2.7552179220146092e-5
CRTC1	2.7552179220146092e-5
VAPB	2.7552179220146092e-5
PACRGL	2.7552179220146092e-5
SNX31	2.754350104726934e-5
MYO18B	2.7537812344244986e-5
SLC38A7	2.7519343795737283e-5
TBC1D22B	2.7510231317627226e-5
RASSF5	2.750407136751342e-5
INSL6	2.7492316962187556e-5
TBX15	2.7481458011284403e-5
ST8SIA4	2.745952745846417e-5
MED29	2.745289700190771e-5
CNIH4	2.745289700190771e-5
ANKRD30A	2.7439050806869612e-5
AP1S2	2.7429311671280016e-5
MED1	2.7419268093510224e-5
RAP2B	2.740887621035604e-5
INCENP	2.738798851966501e-5
GPAT2	2.7386755265675218e-5
MGAT4A	2.7385517203901505e-5
PAQR4	2.7385517203901505e-5
TTC7B	2.7385517203901505e-5
AC092647.5	2.7347834087790793e-5
CHFR	2.7346352203904932e-5
CNBD2	2.7332561736539003e-5
LTO1	2.7332561736539003e-5
KCTD7	2.7332561736539003e-5
PI4K2B	2.733144213624697e-5
SLC35A3	2.733144213624697e-5
ABHD17A	2.733144213624697e-5
BORA	2.733144213624697e-5
FAM83A	2.733144213624697e-5
ADAMTS20	2.7327978875416906e-5
GPR182	2.7327929007622333e-5
BORCS6	2.7327929007622333e-5
MORC1	2.732411726232423e-5
TREML1	2.732411726232423e-5
UBQLN1	2.732240771624852e-5
TAF5L	2.732240771624852e-5
PML	2.7320048083586215e-5
NME8	2.730656205098861e-5
NBPF14	2.729077463067195e-5
HSD17B1	2.729036088449352e-5
GAB3	2.729036088449352e-5
PIWIL2	2.729036088449352e-5
SCGB2B2	2.729036088449352e-5
NPIPB13	2.728818712879226e-5
TMEM43	2.728808547769491e-5
SHARPIN	2.7286059675412363e-5
GSS	2.7272244720678644e-5
E2F8	2.726487960188879e-5
MED19	2.726487960188879e-5
SIRT4	2.7255057240827803e-5
ILF3	2.7255057240827803e-5
ILRUN	2.7255057240827803e-5
CUX1	2.7255057240827803e-5
VAX2	2.72492106513196e-5
TMEM254	2.7213130870186567e-5
TSPAN6	2.7192039344235792e-5
ZNF419	2.7187537853475837e-5
C20orf203	2.7187537853475837e-5
CYB5D1	2.7183514595305784e-5
OSGIN1	2.718027779739927e-5
TAF7L	2.717554164305092e-5
CLDN18	2.7153597267432824e-5
NCOR1	2.7153104324562365e-5
CA9	2.7143641041890334e-5
SH2D5	2.7143641041890334e-5
C22orf31	2.7139498510896546e-5
DUS3L	2.711633723771809e-5
CACNA1D	2.7108808536366797e-5
MAPRE2	2.7105437040055176e-5
TRMT61B	2.7090212228196585e-5
PPP1R11	2.707492240650455e-5
AOC1	2.7074858530212947e-5
OCA2	2.7074517063927843e-5
PRELP	2.7074517063927843e-5
PHF20L1	2.7070359145091582e-5
FABP4	2.7070359145091582e-5
KCNK4	2.7070359145091582e-5
PRB1	2.7070359145091582e-5
RANBP9	2.706752918763411e-5
RAB29	2.706752918763411e-5
SLPI	2.706752918763411e-5
XPO5	2.706752918763411e-5
CSNK1G2	2.706752918763411e-5
SCN1A	2.706752918763411e-5
GFOD1	2.706752918763411e-5
LCN2	2.706752918763411e-5
FAM131A	2.706752918763411e-5
FLII	2.706752918763411e-5
CHAMP1	2.706752918763411e-5
INSL3	2.706752918763411e-5
COL2A1	2.7047152495697812e-5
TYMS	2.7047152495697812e-5
C15orf62	2.7047152495697812e-5
JADE3	2.7016919926996345e-5
TCF7L1	2.7016919926996345e-5
CIRBP	2.7015274684742757e-5
ALDH6A1	2.7015274684742757e-5
LIMK2	2.7015274684742757e-5
UBE3C	2.7013257941318685e-5
FLT1	2.7013257941318685e-5
ZNF346	2.7013257941318685e-5
CNPPD1	2.7013257941318685e-5
ACOT9	2.7013257941318685e-5
OSER1	2.7013257941318685e-5
HMGN5	2.701104043102122e-5
ITPRID2	2.6989068384787472e-5
SPATA2	2.6988525903227077e-5
MTERF4	2.698761336299477e-5
COX7C	2.698761336299477e-5
ZNF621	2.698761336299477e-5
ADGRG2	2.6985598385375284e-5
PPIL4	2.6985333986588884e-5
TAS2R13	2.6949710031178552e-5
MICU2	2.6946406709505205e-5
LRFN1	2.6942210286590865e-5
CCDC188	2.693923199380008e-5
SLC7A14	2.6937224014653168e-5
MAP2K2	2.6937224014653168e-5
AICDA	2.692473308566018e-5
COLGALT2	2.692473308566018e-5
DDX46	2.692272699082822e-5
PIGZ	2.690928955891729e-5
MPPED2	2.6908771441201752e-5
ENG	2.6908771441201752e-5
ARL1	2.6908771441201752e-5
KLB	2.6908771441201752e-5
NR2F6	2.6898013911132787e-5
MAGEE2	2.6898013911132787e-5
COL28A1	2.6898013911132787e-5
HOGA1	2.6898013911132787e-5
GINS1	2.68913335215697e-5
PARD3B	2.68913335215697e-5
PHLDA3	2.68913335215697e-5
UCP1	2.6876446143937554e-5
F11R	2.6876446143937554e-5
RNF2	2.686579884490259e-5
TMEM271	2.686579884490259e-5
RABGGTB	2.686125376935261e-5
H2BE1	2.686125376935261e-5
PUM2	2.6858072769458136e-5
BIN1	2.6858072769458136e-5
YWHAG	2.6858072769458136e-5
TRABD	2.6858072769458136e-5
RIPK3	2.6854181035638375e-5
TMEM241	2.6854181035638375e-5
DPH3	2.6854181035638375e-5
WDR19	2.6854181035638375e-5
PWWP2A	2.6854181035638375e-5
KLHL23	2.6854181035638375e-5
FCGBP	2.6854181035638375e-5
SEC31A	2.684830024913578e-5
ZNF671	2.6844255341092538e-5
PRR13	2.6844255341092538e-5
WTIP	2.6838381782107074e-5
GRIN2D	2.6830663757568886e-5
NIFK	2.6816442950115167e-5
VTCN1	2.681582976491966e-5
TC2N	2.681582976491966e-5
CD8B	2.681582976491966e-5
ZC3H6	2.681582976491966e-5
SLC27A2	2.6815335633071174e-5
COX6C	2.6815335633071174e-5
ETS1	2.6793247296083516e-5
ACOT12	2.676948872845518e-5
XCR1	2.6762449178228828e-5
MOK	2.6761101387559356e-5
GPR143	2.6761101387559356e-5
ZNF764	2.6761101387559356e-5
ZNF33A	2.6761101387559356e-5
SLC5A4	2.675828802965348e-5
NENF	2.675808520710687e-5
KLHL4	2.6735546138101906e-5
CREBRF	2.6727831700458527e-5
KLHL20	2.671143225008484e-5
KANSL1	2.671143225008484e-5
DOK3	2.671143225008484e-5
DPYS	2.6710986696988908e-5
ASB3	2.6706404656434474e-5
STAU1	2.6706404656434474e-5
TMEM74B	2.6706404656434474e-5
ZNF708	2.6705639724936323e-5
OR2A12	2.6705639724936323e-5
PIK3CA	2.6703513396947244e-5
DNAJA4	2.6676074131756028e-5
RPS25	2.6661341606949235e-5
TRPC6	2.6661341606949235e-5
TMPRSS13	2.6661341606949235e-5
SEC22B	2.665803881051255e-5
PNMA5	2.663749266096514e-5
ULBP1	2.663629155026038e-5
OR51E2	2.663629155026038e-5
FGF22	2.6628238006838166e-5
IL2	2.6628238006838166e-5
WDCP	2.6628238006838166e-5
VWA1	2.6628238006838166e-5
AC009779.3	2.6628238006838166e-5
MYDGF	2.6622122240767798e-5
ICE2	2.6622122240767798e-5
FAM151A	2.6622122240767798e-5
NKAIN2	2.6622122240767798e-5
S100A5	2.6622122240767798e-5
CALCA	2.6608232935247652e-5
CTNS	2.66021561281561e-5
SUPT7L	2.66021561281561e-5
PDZD11	2.66021561281561e-5
NXF1	2.66021561281561e-5
RHEBL1	2.66021561281561e-5
LDLRAD4	2.66021561281561e-5
SLC23A1	2.66021561281561e-5
KLK15	2.66021561281561e-5
ZNF284	2.66021561281561e-5
RPL36A	2.66021561281561e-5
RASSF2	2.6596474891633583e-5
C6orf62	2.6590872153030305e-5
SLC1A4	2.6590872153030305e-5
MAP3K7	2.6572442313403076e-5
RANBP6	2.6572442313403076e-5
PFKFB3	2.6572442313403076e-5
SAPCD1	2.6572442313403076e-5
OR5C1	2.6565224445661544e-5
RAB39A	2.6534406083606358e-5
OR1J4	2.6527663831760932e-5
N4BP1	2.6515818927061112e-5
TEX55	2.6512678932593105e-5
ARHGEF1	2.6508821708024907e-5
COL1A1	2.6508821708024907e-5
ABCC4	2.6508821708024907e-5
POU5F2	2.6508821708024907e-5
YDJC	2.6503071978670894e-5
AGFG2	2.6496738975856918e-5
ESPNL	2.6496738975856918e-5
COL10A1	2.6491130596707572e-5
PACS1	2.6491130596707572e-5
CRTAP	2.648884238041502e-5
CLCA4	2.644525457908851e-5
