"","norm_DE"
"APMAP",1.63341193454823e-05
"BORCS7",1.63341193454823e-05
"ARL17A",1.63315131768108e-05
"PTK2B",1.63252163058164e-05
"CCDC196",1.63252163058164e-05
"POM121L2",1.63245154535919e-05
"AC005833.1",1.63232629438402e-05
"DDX10",1.63141295623952e-05
"JAG1",1.63131778206069e-05
"TRIM35",1.63131778206069e-05
"CD33",1.63131778206069e-05
"MRPS10",1.63093576783424e-05
"CACNA1I",1.63093576783424e-05
"CNOT6",1.63093576783424e-05
"ADAMTS18",1.63093576783424e-05
"PDIA6",1.63093576783424e-05
"FILIP1",1.63042755167342e-05
"MYO5A",1.63042755167342e-05
"HELZ",1.63042755167342e-05
"NUDCD3",1.63040014316874e-05
"MAP2K3",1.63040014316874e-05
"SAP130",1.63040014316874e-05
"CBX8",1.62849141556059e-05
"FAM53C",1.62772995626045e-05
"RBMX",1.62772995626045e-05
"HSP90B1",1.62772995626045e-05
"PSG2",1.62769746633072e-05
"FGF12",1.62540921240225e-05
"COPS6",1.62485148526189e-05
"PCSK2",1.62457863164053e-05
"AP1G1",1.62453104453593e-05
"PLOD3",1.62333958335166e-05
"PNISR",1.62333958335166e-05
"BBS7",1.62333958335166e-05
"GOLPH3L",1.62333958335166e-05
"LIN7C",1.62333958335166e-05
"FBLN2",1.62333958335166e-05
"OR52N5",1.62333958335166e-05
"PSME4",1.62315481607312e-05
"GTF2A1",1.62284366337204e-05
"MSR1",1.622836344059e-05
"STAM2",1.622836344059e-05
"ST8SIA3",1.622836344059e-05
"TMEM50B",1.62281308767872e-05
"ARHGAP33",1.62061740126809e-05
"PIBF1",1.62061740126809e-05
"CDS2",1.62061740126809e-05
"BLCAP",1.62061740126809e-05
"RAB3B",1.62061740126809e-05
"SLC51B",1.62061740126809e-05
"AC004706.3",1.62061740126809e-05
"CEBPG",1.62052865660349e-05
"ITGAD",1.62052865660349e-05
"MS4A8",1.62052865660349e-05
"CLEC18C",1.61930804471581e-05
"EMC6",1.61929875097857e-05
"LIPT1",1.61929875097857e-05
"TMEM25",1.61929875097857e-05
"GRM7",1.61895862474413e-05
"CLSTN3",1.6180523816302e-05
"EPHB1",1.61795671567085e-05
"WDR12",1.6175513460429e-05
"DUSP9",1.61634381169223e-05
"RAB8A",1.61390291838956e-05
"AC097625.1",1.61349357119287e-05
"AARS2",1.61316076848726e-05
"CDNF",1.61316076848726e-05
"ARHGAP35",1.61301661117108e-05
"TPGS1",1.61291756689914e-05
"SLC27A5",1.6127057875003e-05
"WBP1L",1.61261502756064e-05
"AL121845.3",1.6120212146822e-05
"LDHC",1.61181527548176e-05
"MRLN",1.61152448746485e-05
"DKK4",1.61143419883957e-05
"CATSPERB",1.61143419883957e-05
"VPS53",1.61143419883957e-05
"DEGS2",1.61143419883957e-05
"MYH6",1.61143419883957e-05
"ABCC2",1.610940770367e-05
"COL9A1",1.61088175924243e-05
"OSTC",1.61072960600452e-05
"NPPA",1.61038374836746e-05
"ESCO1",1.61021080362796e-05
"ANGEL1",1.61001098350781e-05
"YAE1",1.60993256177632e-05
"EFHB",1.60774258237924e-05
"IRX1",1.60722494155367e-05
"SSR3",1.6066588286206e-05
"SLC25A35",1.60614194337078e-05
"NLRP10",1.60614194337078e-05
"ADAT3",1.60567869531601e-05
"GAREM2",1.60556284842464e-05
"MACIR",1.60556284842464e-05
"OLFML1",1.60556284842464e-05
"CPS1",1.60519194037324e-05
"METTL25",1.60519194037324e-05
"SYS1",1.60519194037324e-05
"OSGEP",1.60433227162646e-05
"ZC3HAV1",1.60366556984408e-05
"POLR3K",1.60366556984408e-05
"TMEM245",1.60269660190507e-05
"FAM83B",1.60202895506818e-05
"B3GNT4",1.60202895506818e-05
"OR7D4",1.60197408546115e-05
"MAGT1",1.60120352803421e-05
"CRELD1",1.60120352803421e-05
"RFPL4AL1",1.60120352803421e-05
"SASH1",1.59881646161397e-05
"CDC45",1.59754174883467e-05
"ACAN",1.59754174883467e-05
"TPGS2",1.59721803478212e-05
"ZNF514",1.59721803478212e-05
"CCDC73",1.59721803478212e-05
"CFHR5",1.59658244717474e-05
"METTL21C",1.59658244717474e-05
"SYN3",1.59541229266558e-05
"SRGN",1.59539665288265e-05
"C1QL3",1.59539665288265e-05
"C1orf74",1.59289081425726e-05
"GIPR",1.59258791577592e-05
"SLC17A6",1.59258791577592e-05
"COX5B",1.59258791577592e-05
"CLCNKA",1.59213062286918e-05
"IPP",1.59213062286918e-05
"SLC35D3",1.59173123928333e-05
"PIGR",1.59104128147751e-05
"VDAC2",1.59104128147751e-05
"C1QTNF9B",1.59016000104064e-05
"PALLD",1.58976624145041e-05
"ASGR1",1.58976624145041e-05
"PXK",1.58976624145041e-05
"OR11H4",1.58976624145041e-05
"ZMYND15",1.58950692639747e-05
"HACD3",1.58944010558896e-05
"CSTF2",1.58944010558896e-05
"ADGRA3",1.58846831265829e-05
"GLB1L",1.58817195861453e-05
"ZMYM4",1.58804828975548e-05
"PRSS22",1.58718795664989e-05
"PMM2",1.58718795664989e-05
"GPX8",1.58718795664989e-05
"DCAF12",1.58718795664989e-05
"REEP2",1.58716234468715e-05
"ZEB2",1.58688298847199e-05
"RIPOR3",1.58578066386615e-05
"RAB6A",1.58562411164358e-05
"CPA4",1.58533609538705e-05
"C8orf74",1.58533609538705e-05
"MIXL1",1.58526517560582e-05
"BRPF1",1.58361018134392e-05
"MRPL10",1.58361018134392e-05
"CAPN14",1.58258306538913e-05
"TMEM203",1.58173136547616e-05
"PFDN4",1.58158401539466e-05
"ZNF22",1.58158401539466e-05
"GTPBP4",1.5810904443131e-05
"P3H4",1.5810904443131e-05
"KIF26B",1.58106611733462e-05
"CDKN1B",1.58093937954554e-05
"FAM89B",1.58093937954554e-05
"RALYL",1.58093937954554e-05
"NUMBL",1.5796880911719e-05
"SLC35F5",1.5796880911719e-05
"TSPYL4",1.57914293740348e-05
"MRPL35",1.5790128477129e-05
"SLC3A2",1.57873160624048e-05
"PSMC6",1.57796523575351e-05
"SYT7",1.57764119924025e-05
"SLC25A34",1.57764119924025e-05
"METTL9",1.57764119924025e-05
"TRAFD1",1.57676111869933e-05
"ARNTL2",1.57434572398398e-05
"CETP",1.57434572398398e-05
"TRMT1",1.57434572398398e-05
"DDAH1",1.57434572398398e-05
"APBB1",1.57434572398398e-05
"MGA",1.57434572398398e-05
"RGPD8",1.57274026208469e-05
"RAX2",1.57274026208469e-05
"DDI2",1.57274026208469e-05
"TAL2",1.57155243159212e-05
"TREML2",1.57153473624066e-05
"AP006621.6",1.57153473624066e-05
"FEZ1",1.56926948774742e-05
"THAP9",1.56926948774742e-05
"USP7",1.56926948774742e-05
"PBX2",1.56862754166263e-05
"GPC1",1.56820652789523e-05
"RUNX1T1",1.56820652789523e-05
"TBCB",1.56820652789523e-05
"CUX2",1.56820652789523e-05
"LRRC61",1.56820652789523e-05
"MRPL44",1.56820652789523e-05
"FAM71E1",1.56820652789523e-05
"ACOX1",1.56820652789523e-05
"EFCAB7",1.56820652789523e-05
"NKG7",1.56686379638598e-05
"RNF38",1.56686379638598e-05
"FAM227B",1.56686379638598e-05
"C6orf47",1.56686379638598e-05
"TAS2R7",1.5655196397403e-05
"NELFA",1.5655196397403e-05
"TMPRSS12",1.5655196397403e-05
"ZNF674",1.5655196397403e-05
"PCDHB14",1.5653462647385e-05
"MEX3C",1.5653462647385e-05
"INPP4A",1.56528836672277e-05
"CALCOCO2",1.56524780780362e-05
"PLSCR1",1.5634043581929e-05
"PURA",1.56236645851289e-05
"ZNF770",1.56236645851289e-05
"MRPL20",1.56236645851289e-05
"LRRC29",1.56190839433549e-05
"OXER1",1.56185212280699e-05
"ARL6IP6",1.56141500631598e-05
"GTF2F1",1.5612581486983e-05
"FIZ1",1.5612581486983e-05
"GRIN2B",1.56084680120984e-05
"C6orf136",1.55908700861886e-05
"SRD5A2",1.55908700861886e-05
"RNF165",1.55767514283113e-05
"OR10A3",1.55755668205777e-05
"LRRC8E",1.55735985847613e-05
"PCED1B",1.55735479309324e-05
"CDKAL1",1.55730964632982e-05
"XRCC4",1.55730964632982e-05
"ARG1",1.55648625011151e-05
"TMEM208",1.55648625011151e-05
"RPL6",1.55590026016112e-05
"WDR89",1.55413514205693e-05
"ATG16L2",1.55413514205693e-05
"ASXL1",1.55399690946144e-05
"ASTL",1.55265188310914e-05
"PPP1R36",1.55160384021601e-05
"MCUR1",1.55142758316991e-05
"NSMCE2",1.55136104133273e-05
"MED24",1.55097957075308e-05
"POP1",1.55095849039663e-05
"OR2AE1",1.55030083325389e-05
"PDC",1.5500160306543e-05
"ZNF510",1.5498813936664e-05
"CBLB",1.5498813936664e-05
"TRAF7",1.5498813936664e-05
"PPBP",1.5498813936664e-05
"ZFP3",1.5498813936664e-05
"FANCB",1.5498813936664e-05
"AC138969.1",1.5498813936664e-05
"CDKL4",1.5498813936664e-05
"C16orf95",1.5498813936664e-05
"GPR179",1.5498813936664e-05
"IRAK3",1.54894682016617e-05
"LCA5",1.54807191881817e-05
"TMEM89",1.54807191881817e-05
"DAZL",1.54787476782668e-05
"NOL4",1.54787476782668e-05
"PABPC1",1.54775673058077e-05
"HSPA13",1.5475953038799e-05
"VSIG2",1.54724338016919e-05
"NCKAP1",1.54724338016919e-05
"TRADD",1.54724338016919e-05
"RAB6B",1.54724338016919e-05
"KLF13",1.54724338016919e-05
"FAM214A",1.54550303509028e-05
"ZNF549",1.54545081987627e-05
"FBRS",1.54545081987627e-05
"PECR",1.54520159120504e-05
"GNB1",1.5448211064203e-05
"ACVRL1",1.54474432102705e-05
"GLTP",1.54465495076845e-05
"ZNHIT2",1.54435421412595e-05
"MKRN3",1.54435421412595e-05
"TESMIN",1.54435281126254e-05
"COG4",1.54344038336872e-05
"ATP6AP1L",1.54344038336872e-05
"MCMDC2",1.54240168695123e-05
"HMOX2",1.54226851858902e-05
"SOX9",1.54226851858902e-05
"ARL2",1.54226851858902e-05
"POLR2J2",1.54226851858902e-05
"CHRM4",1.54203756774714e-05
"ZFP64",1.54179227259032e-05
"C16orf92",1.54179227259032e-05
"GREM2",1.54179227259032e-05
"MPND",1.54167527146521e-05
"PSMD12",1.54167527146521e-05
"UBR2",1.5411490615662e-05
"PLPPR1",1.5411490615662e-05
"ADAP1",1.53938324979169e-05
"MYORG",1.53938324979169e-05
"VCPIP1",1.53886914631929e-05
"BCAS1",1.53804799042283e-05
"SLC12A1",1.537091964657e-05
"HEATR1",1.537091964657e-05
"ST3GAL6",1.53659083523932e-05
"KATNBL1",1.53653465799331e-05
"TMUB2",1.53530361165589e-05
"ANO6",1.53526758925598e-05
"MAPK14",1.53516265526348e-05
"SLC66A2",1.53435755997773e-05
"SDF2L1",1.53435755997773e-05
"EIF2A",1.53341941421867e-05
"TBCEL",1.53341941421867e-05
"EIF3F",1.53341941421867e-05
"PLA2G7",1.53293281987114e-05
"MAP3K13",1.5326349309445e-05
"MS4A3",1.53224986562648e-05
"NDUFAF2",1.53224986562648e-05
"ZNF33B",1.53224986562648e-05
"PNKP",1.53173838659684e-05
"KDM4A",1.53173838659684e-05
"OSTM1",1.53169978369246e-05
"DFFA",1.53169978369246e-05
"RBFOX2",1.53070270931348e-05
"TLCD3B",1.53070270931348e-05
"PPP1R26",1.52996354912226e-05
"PROKR2",1.52936319280846e-05
"PGGHG",1.52934598851106e-05
"CLPX",1.52928218259953e-05
"BAIAP2",1.52928218259953e-05
"ZNF25",1.52720419782859e-05
"RETNLB",1.5251888766336e-05
"BFAR",1.52472160043164e-05
"ITGB1BP2",1.52448205790263e-05
"ZBTB22",1.52448205790263e-05
"AC108488.2",1.52448205790263e-05
"PTPN21",1.52417432638785e-05
"ASB1",1.52314836583521e-05
"RGS14",1.5201767305828e-05
"ERCC6",1.51933641297818e-05
"PLPBP",1.51904083564687e-05
"TADA2A",1.51904083564687e-05
"OTUD3",1.51858393988241e-05
"ADAM11",1.51830372886926e-05
"PHF14",1.51830372886926e-05
"PLK5",1.51830372886926e-05
"CETN2",1.5172221571478e-05
"FAM83F",1.51676663777228e-05
"EXOSC8",1.51621873317866e-05
"EPHB3",1.5152603122946e-05
"OAT",1.51510627843986e-05
"ABCA1",1.51510627843986e-05
"SDHAF2",1.51510627843986e-05
"GPANK1",1.51510627843986e-05
"RDH14",1.51510627843986e-05
"PFN2",1.51418261848761e-05
"GATA2",1.51244388461241e-05
"DNAJC3",1.5118160419675e-05
"CCL4L2",1.511240192663e-05
"FAM83H",1.51061117363232e-05
"AQP1",1.51061117363232e-05
"TIMM44",1.51043718494165e-05
"ZNF600",1.51043718494165e-05
"PAX3",1.50997439344953e-05
"ZNF23",1.50997439344953e-05
"CYTH1",1.50850678897314e-05
"RIN2",1.508376496898e-05
"ATP5PD",1.508376496898e-05
"MED10",1.50797713595875e-05
"CADM4",1.50717311491956e-05
"ERAL1",1.50717311491956e-05
"PPP1R7",1.50667372056237e-05
"CCL16",1.50539229933958e-05
"GALNTL5",1.50503813011796e-05
"NPTN",1.50490175578434e-05
"SIX4",1.50338415607145e-05
"CHAT",1.50326021406443e-05
"RGPD5",1.50305365729204e-05
"TWNK",1.50289699894707e-05
"RPL19",1.50289699894707e-05
"PHYHD1",1.50238776744784e-05
"DNAAF2",1.50112558211533e-05
"SLC6A17",1.50112558211533e-05
"RGL3",1.50025789791229e-05
"C11orf68",1.50022603615535e-05
"PMVK",1.5000951968547e-05
"PDS5B",1.49989468267876e-05
"TBCA",1.49989468267876e-05
"MAPK3",1.49864859756143e-05
"MRPL47",1.49864859756143e-05
"CPSF4",1.49864859756143e-05
"LHX1",1.49864859756143e-05
"ITGA5",1.49822124957575e-05
"AC010323.1",1.49822124957575e-05
"CPEB1",1.49822124957575e-05
"C19orf81",1.49721849788413e-05
"RHBG",1.49602620062991e-05
"LEO1",1.49602620062991e-05
"DENND4B",1.49600633224917e-05
"B3GALT4",1.49581766064005e-05
"ATP6V0D1",1.49569613464981e-05
"ANO9",1.49563574024923e-05
"DNAJC9",1.49484627060295e-05
"UBE2D4",1.49375846493708e-05
"LRRC74A",1.49346170594239e-05
"RABL3",1.49346170594239e-05
"GPER1",1.49346170594239e-05
"RPL36AL",1.49346170594239e-05
"SERPINB9",1.49346170594239e-05
"ZMYM3",1.49324371093091e-05
"FOXL2NB",1.49324371093091e-05
"CLPTM1",1.49216749274305e-05
"MYOG",1.49216749274305e-05
"IKZF4",1.49216749274305e-05
"FXYD2",1.49216749274305e-05
"NLRX1",1.49216749274305e-05
"RPL13",1.49216749274305e-05
"PLA2G6",1.49216749274305e-05
"MLH1",1.49171542697645e-05
"TRAM1",1.49020597102325e-05
"AKR1E2",1.49020597102325e-05
"LTB4R",1.48973331381791e-05
"ARAP3",1.48940130566516e-05
"EPC2",1.48940130566516e-05
"PAK6",1.48940130566516e-05
"DBI",1.48940130566516e-05
"MGAT4C",1.48940130566516e-05
"L3MBTL3",1.48940130566516e-05
"AC023055.1",1.48929769402713e-05
"PWP2",1.48846835834369e-05
"AMH",1.48812608373822e-05
"C1orf35",1.48721133908697e-05
"CD151",1.48662596976563e-05
"GUCA2A",1.48642086488319e-05
"NSA2",1.48631450442987e-05
"MON1B",1.4853876056157e-05
"COIL",1.4853876056157e-05
"CBFA2T3",1.48509071025625e-05
"GPR34",1.48509071025625e-05
"LRIT3",1.48462375275289e-05
"POTEJ",1.48426538429876e-05
"YWHAZ",1.48407153984864e-05
"BCAS2",1.48347657438579e-05
"NLGN1",1.48240694872874e-05
"SLC1A1",1.4818985289297e-05
"SRRM1",1.48102618519556e-05
"RASA4",1.47965077570133e-05
"RNF43",1.47965077570133e-05
"SEMA6B",1.47965077570133e-05
"IST1",1.47965077570133e-05
"RNF6",1.4795850251788e-05
"NDC1",1.47847407351213e-05
"CMIP",1.47830777847472e-05
"OR14J1",1.47716928620617e-05
"ZNF813",1.47677308164211e-05
"USP47",1.47561284345368e-05
"PAXX",1.47499695596176e-05
"SLC25A25",1.47488382515919e-05
"OR52A1",1.47443633105217e-05
"PLCXD3",1.47395896793193e-05
"AAK1",1.47387226630765e-05
"USP1",1.47387226630765e-05
"RFESD",1.47387226630765e-05
"IFT43",1.47319049494822e-05
"TBATA",1.47319049494822e-05
"FAM174C",1.47319049494822e-05
"HELQ",1.47262967704794e-05
"OR10AD1",1.47198532971458e-05
"SFR1",1.47052463806005e-05
"SLC28A3",1.47052463806005e-05
"NCR2",1.47051752901999e-05
"ADGRG6",1.47051752901999e-05
"BPHL",1.47051752901999e-05
"HAUS1",1.47051752901999e-05
"MOBP",1.47051752901999e-05
"ITGAM",1.47051752901999e-05
"CMTR2",1.47051752901999e-05
"TAS2R8",1.47018349563487e-05
"MLIP",1.47018349563487e-05
"GPHA2",1.47018349563487e-05
"SRR",1.47016540945712e-05
"ZFX",1.46927921568964e-05
"STOML1",1.46927921568964e-05
"TPD52",1.46927921568964e-05
"CHRDL1",1.46927921568964e-05
"COMMD9",1.46742199936631e-05
"NAPG",1.46742199936631e-05
"UCP2",1.46742199936631e-05
"PGA3",1.46742199936631e-05
"SCNN1A",1.46721264796796e-05
"XKR6",1.46721264796796e-05
"ARHGEF35",1.46721264796796e-05
"RPL41",1.46721264796796e-05
"F8A3",1.46721264796796e-05
"ABCD4",1.46669629107854e-05
"LDLRAD1",1.46669629107854e-05
"IL36B",1.46594901789497e-05
"CCDC113",1.46592815413426e-05
"FAM76B",1.46558072839159e-05
"ATP6V0E1",1.46558072839159e-05
"TEX15",1.46558072839159e-05
"NOB1",1.46558072839159e-05
"FCRL5",1.46558072839159e-05
"SURF2",1.46558072839159e-05
"UCHL1",1.46558072839159e-05
"PHYHIP",1.46558072839159e-05
"OTP",1.46558072839159e-05
"SYP",1.46510782637023e-05
"RHBDL1",1.4639130446105e-05
"MAGED2",1.46234351120546e-05
"RGPD6",1.46234351120546e-05
"GPR45",1.46218849828483e-05
"SCNN1D",1.46194302632618e-05
"FAM71D",1.4614892811648e-05
"EMILIN2",1.46029291032803e-05
"NRIP2",1.46009233986837e-05
"HIPK3",1.46009233986837e-05
"ZNF439",1.46009233986837e-05
"AC027796.3",1.46009233986837e-05
"APOL2",1.46007221499149e-05
"PPM1M",1.46007221499149e-05
"UTP11",1.45992598130703e-05
"MAPK9",1.4596844279767e-05
"BMF",1.4596844279767e-05
"SRSF9",1.4596844279767e-05
"FBXO9",1.4596844279767e-05
"PHF3",1.4596844279767e-05
"ZNF385B",1.4596844279767e-05
"CCT8",1.4596844279767e-05
"PCGF6",1.4596844279767e-05
"MPLKIP",1.4596844279767e-05
"CIBAR1",1.4596844279767e-05
"AL049697.1",1.4596844279767e-05
"OR1L1",1.45915588806305e-05
"AL031708.1",1.45858120771647e-05
"ACACA",1.45858120771647e-05
"CHRND",1.45847215424494e-05
"HMGB1",1.45847215424494e-05
"TM9SF2",1.45724460858932e-05
"RAB1A",1.45707942806915e-05
"CCDC74A",1.45707942806915e-05
"TBC1D3L",1.45707942806915e-05
"KSR2",1.45658899639508e-05
"PSMC3",1.45605370736373e-05
"OR13C9",1.45462654575341e-05
"CDT1",1.45462654575341e-05
"CHST12",1.452840827812e-05
"TRMT2B",1.45206675623196e-05
"LRRC53",1.45169835224768e-05
"SNURF",1.45005497734964e-05
"RPL31",1.44953459165943e-05
"ZNF667",1.44953459165943e-05
"TRPV2",1.44908229800794e-05
"EPHA5",1.44903090167755e-05
"RPL28",1.44837229357805e-05
"RRP1",1.44837229357805e-05
"MACROH2A2",1.44794215222005e-05
"RCOR1",1.44661585574575e-05
"MAP2K7",1.44637156857771e-05
"ANKRD13B",1.44572713465333e-05
"EBI3",1.44554845931648e-05
"KIAA1586",1.44554845931648e-05
"C19orf25",1.44386140547453e-05
"POR",1.44386140547453e-05
"SORBS2",1.44386140547453e-05
"MASTL",1.44356169726355e-05
"UPF3B",1.44356169726355e-05
"TM6SF1",1.44356169726355e-05
"RHEB",1.44289652768561e-05
"FMO1",1.44264405901905e-05
"UPK3A",1.44264405901905e-05
"LRRC41",1.44203724329081e-05
"MIGA2",1.44197814271289e-05
"GBP4",1.44197814271289e-05
"ELMO3",1.44169452986378e-05
"IGFN1",1.44169452986378e-05
"FAM156B",1.44169452986378e-05
"BGN",1.44169452986378e-05
"MYH13",1.44130006558618e-05
"LSM5",1.44110342180469e-05
"ACSF3",1.4407623818844e-05
"NISCH",1.4397875963274e-05
"BMP10",1.43978211925385e-05
"TRIM59",1.43978211925385e-05
"FYN",1.43822781314784e-05
"PPP1R12B",1.43822781314784e-05
"SHBG",1.43822781314784e-05
"SAP30BP",1.43822781314784e-05
"FAM102B",1.43822781314784e-05
"OSTN",1.43822781314784e-05
"ZNF776",1.43779931814103e-05
"BUB1",1.43779931814103e-05
"NOL7",1.43779931814103e-05
"CFB",1.43779931814103e-05
"KMT5B",1.43735842209773e-05
"BRCA2",1.43653829486536e-05
"LRIF1",1.43583881308011e-05
"KIF3C",1.43579783615075e-05
"KCNE3",1.43529191599101e-05
"FCRL2",1.43458290664343e-05
"NOP14",1.43428235094053e-05
"PRKD3",1.43428235094053e-05
"PI15",1.43428235094053e-05
"ITGB1",1.43428235094053e-05
"GMEB1",1.43428235094053e-05
"CFAP221",1.43422022866139e-05
"METTL5",1.43409485578755e-05
"NHP2",1.43409485578755e-05
"ADAM8",1.43409485578755e-05
"C10orf143",1.43409485578755e-05
"RASGRP3",1.43315380993559e-05
"PIGL",1.43083360260225e-05
"POLR3G",1.43029613646659e-05
"AVPR1A",1.43002707537652e-05
"ORMDL1",1.42785043637237e-05
"CNGA3",1.42785043637237e-05
"PTS",1.42785043637237e-05
"CILP2",1.42785043637237e-05
"B3GNT3",1.42785043637237e-05
"PRKN",1.42785043637237e-05
"SYT13",1.42745505335048e-05
"ZNF446",1.42742516658548e-05
"KLHL34",1.4273957050938e-05
"NBDY",1.42682926770279e-05
"SCX",1.42591717830404e-05
"DLST",1.42559413794664e-05
"SPPL2A",1.42559413794664e-05
"C4orf3",1.42488322439414e-05
"SUV39H1",1.42430281243347e-05
"DCST1",1.42430281243347e-05
"CDCP1",1.42428503514338e-05
"MPV17L",1.4242097370589e-05
"BBOF1",1.42392587429769e-05
"CFAP206",1.42392587429769e-05
"ATP10B",1.42311109548671e-05
"AGXT",1.42311109548671e-05
"DDX52",1.42311109548671e-05
"LRRC66",1.42278776787757e-05
"HERPUD2",1.42238600937185e-05
"FOXP2",1.42238600937185e-05
"PNP",1.4219540709933e-05
"NFKBIE",1.42124203286194e-05
"IDH3B",1.42065833772008e-05
"RPL4",1.4206261224471e-05
"GOLGA8G",1.42056410761758e-05
"DDX39A",1.42046212781658e-05
"NDC80",1.42023958848823e-05
"PAPPA",1.42023958848823e-05
"MTCH2",1.42000453685117e-05
"HNRNPU",1.42000453685117e-05
"STX3",1.42000453685117e-05
"NDUFA6",1.42000453685117e-05
"PHEX",1.41975504059617e-05
"CEP20",1.41933976519274e-05
"PCNT",1.41933976519274e-05
"STATH",1.41932720717512e-05
"GPR15",1.41932720717512e-05
"CHAF1B",1.41932720717512e-05
"CDYL2",1.41932720717512e-05
"PRELID1",1.41932720717512e-05
"FAM161A",1.41932720717512e-05
"GABRG3",1.41932720717512e-05
"ACSM5",1.41932720717512e-05
"AC007906.2",1.41932720717512e-05
"TNFAIP1",1.41875249337869e-05
"ARHGEF19",1.41875249337869e-05
"FCER1G",1.41875249337869e-05
"KMT2D",1.41875249337869e-05
"TMEM31",1.41875249337869e-05
"CREB1",1.41817496283871e-05
"CNN1",1.41817496283871e-05
"HADH",1.41817496283871e-05
"ACTRT3",1.41817496283871e-05
"VPS33A",1.41814106318319e-05
"CSTF1",1.41784230687438e-05
"ROM1",1.41784230687438e-05
"SLC22A31",1.41784230687438e-05
"AC096887.1",1.41743787223255e-05
"ALDH1B1",1.41546589113512e-05
"ZNF283",1.414697558781e-05
"MMADHC",1.41383181625784e-05
"OTOG",1.41383181625784e-05
"NUDT19",1.41383181625784e-05
"C8G",1.41381449548663e-05
"IFT172",1.41347310610854e-05
"ZNFX1",1.41169796918523e-05
"CBX3",1.41128931200941e-05
"FKBP6",1.4111926499412e-05
"RPL29",1.41050367629177e-05
"TRMT2A",1.41007999819683e-05
"GSG1",1.4095141752977e-05
"CXCL9",1.4095141752977e-05
"DNAJC21",1.4095141752977e-05
"GCDH",1.40913009009023e-05
"GALNT6",1.40913009009023e-05
"GPX7",1.40815681038418e-05
"MOB3B",1.40794374596632e-05
"NUP35",1.40794374596632e-05
"WDR25",1.40794374596632e-05
"PPIL2",1.40736275050156e-05
"ANGPTL7",1.40688973842028e-05
"VWA3A",1.40688973842028e-05
"PRELID3B",1.40664996100345e-05
"POLL",1.40664996100345e-05
"ASIC3",1.40664996100345e-05
"PGRMC1",1.4059186622783e-05
"ASTN2",1.40536187489553e-05
"QPCTL",1.40471900859987e-05
"RGS11",1.4024559312163e-05
"CCNE1",1.40182846722988e-05
"ULK2",1.40062576804022e-05
"FAM13A",1.40001496081514e-05
"U2SURP",1.39893361682769e-05
"CAD",1.39891143186133e-05
"HIBADH",1.39779813618768e-05
"HMGCLL1",1.39779813618768e-05
"A2ML1",1.39779813618768e-05
"ORC2",1.39707156044204e-05
"COG3",1.39707156044204e-05
"MTF1",1.39621349687395e-05
"RIOK2",1.39590650649604e-05
"SUPT20HL1",1.39562234038777e-05
"CLUL1",1.39546065218586e-05
"FBF1",1.39546065218586e-05
"BPI",1.39543062789266e-05
"LPCAT3",1.39543062789266e-05
"RALY",1.39543062789266e-05
"LIAS",1.39409016196721e-05
"WDR59",1.39398027043937e-05
"TM9SF4",1.39396748132252e-05
"SF1",1.3939146755078e-05
"PYM1",1.39374806452312e-05
"CACNG3",1.39274946101465e-05
"VSIG1",1.39110535005282e-05
"DIPK2B",1.39110535005282e-05
"XRCC3",1.39098854405852e-05
"UPF1",1.39026354586934e-05
"CA13",1.39026354586934e-05
"SLC25A52",1.38989801813047e-05
"ATPAF2",1.38989266235984e-05
"BZW2",1.38963314496014e-05
"FAAP24",1.38939294820868e-05
"MRPS26",1.38915930462022e-05
"LARS1",1.38915930462022e-05
"MYPN",1.38796100371237e-05
"COL3A1",1.38796100371237e-05
"POLR2I",1.38760182952033e-05
"LPAR3",1.38760182952033e-05
"SERPINA10",1.38600570435963e-05
"SLC25A41",1.38499952106296e-05
"AC068831.6",1.38499952106296e-05
"ERGIC3",1.38400342680617e-05
"OR2A5",1.38400342680617e-05
"CCDC9",1.38370601748999e-05
"SMAD7",1.3830316891568e-05
"KCNT1",1.38298789385794e-05
"ZBTB3",1.38298789385794e-05
"AC017083.3",1.38298789385794e-05
"SLC7A1",1.38229847503218e-05
"MTFMT",1.38056631206848e-05
"KIF3B",1.37852691856039e-05
"TEX44",1.37802951668163e-05
"GLOD5",1.37674758075219e-05
"FAM166B",1.37626870215913e-05
"FAM177A1",1.37576624158787e-05
"FARP1",1.37512701853939e-05
"SLC15A1",1.37460125864852e-05
"FNDC8",1.37350249542958e-05
"RPLP0",1.37350249542958e-05
"MRPL30",1.37350249542958e-05
"BEST2",1.37205294061331e-05
"C19orf53",1.37205294061331e-05
"RPL34",1.37205294061331e-05
"CPSF2",1.37205294061331e-05
"GSTM4",1.37205294061331e-05
"SLFN12",1.37205294061331e-05
"DEFA3",1.37205294061331e-05
"RIMS4",1.37112592564132e-05
"PSMD10",1.37112592564132e-05
"FANCD2OS",1.37112592564132e-05
"FMC1",1.37112592564132e-05
"CCDC178",1.37112592564132e-05
"C6orf163",1.37112592564132e-05
"ZNF417",1.37100202753328e-05
"P2RX3",1.3709623082177e-05
"MED13L",1.37090394658832e-05
"OR52B2",1.37090394658832e-05
"AC020765.6",1.37090394658832e-05
"SEZ6",1.36940698882575e-05
"RPL36",1.36940698882575e-05
"COMMD5",1.36940698882575e-05
"ZNF253",1.36940698882575e-05
"SPO11",1.36834719409726e-05
